lemma
"['lot', 'guideline', 'lot', 'people', 'treat', 'immutable', 'law', 'like', 'tell', 'use', 'lot', 'distraction', 'like', 'pt', 'time', 'roman', 'never', 'submitted', 'm', 'time', 'roman', 'never', 'one', 'rejected', 'wrong', 'font', 'tell', 'adrian', 'write', 'might', 'think', 'prescription', 'successful', 'writing', 'possibly', 'bad', 'way', 'write', 'people', 'work', 'way', 'writing', 'work', 'much', 'activity', 'writing', 'going', 'say', 'detailed', 'plan', 'write', 'detailed', 'plan', 'want', 'get', 'adrian', 'talk', 'novel', 'understand', 'writing', 'work', 'could', 'work', 'ask', 'question', 'like', 'narrator', 'omniscient', 'narrator', 'narrator', 'character', 'reliable', 'switch', 'point', 'view', 'main', 'character', 'flaw', 'opinion', 'share', 'change', 'course', 'book']"
"['medium', 'saucepan', 'combine', 'butter', 'salt', 'water', 'mexican', 'chocolate', 'grated', 'chop', 'prefer', 'medium', 'high', 'heat', 'bring', 'mixture', 'low', 'boil']"
"['sure', 'wondered', 'got', 'western', 'writing', 'grew', 'watching', 'gunsmoke', 'paladin', 'bonanza', 'etc', 'dad', 'loved', 'western', 'top', 'fact', 'enjoy', 'reading', 'history', 'mind', 'read', 'history', 'textbook', 'school', 'fact', 'may', 'kid', 'read', 'whole', 'book', 'math']"
"['get', 'wrong', 'actually', 'mind', 'folding', 'laundry', 'really', 'hate', 'putting', 'away', 'digress']"
"['well', 'play', 'dungeon', 'dragon', 'asking', 'buy', 'shirt', 'today']"
"['iraq', 'mosul', 'imam', 'gunned', 'outside', 'mosque', 'religion', 'peace', 'rival']"
"['another', 'cool', 'discovery', 'traif', 'bike', 'geshefton', 'williamburg', 'side', 'bridge', 'address', 'south', 'street', 'bedford', 'berry', 'street', 'please', 'note', 'open', 'accept', 'cash', 'form', 'payment', 'happen', 'get', 'flat', 'pump', 'use', 'also', 'outside', 'vending', 'machine', 'buy', 'pump', 'tire', 'repair', 'kit', 'small', 'etc', 'although', 'longer', 'rent', 'bike', 'catch', 'flat', 'place', 'go', 'repair', 'direction', 'traif', 'bike', 'gesheft', 'located', 'south', 'street', 'click', 'link']"
"['public', 'employee']"
"['father', 'top', 'busy', 'enjoying', 'mother', 'realized', 'another', 'presence', 'kind', 'dad', 'altho', 'pure', 'energy', 'physical', 'recognized', 'energy', 'signature', 'right', 'franklyn', 'pleiadian', 'guide', 'turn', 'equally', 'father']"
"['lovely', 'sinner']"
"['right', 'inside']"
"['changed', 'mind']"
"['self', 'respecting', 'physicist', 'especially', 'graduate', 'patrick', 'moore', 'book', 'astronomy', 'conspicuous', 'winter', 'sky', 'etc', 'able', 'read', 'alphabetical', 'greek', 'argonautica', 'tim', 'severin', 'expedition', 'one', 'read', 'father', 'telegraph', 'supplement', 'sailed', 'back', 'trebizond', 'regular', 'ferry', 'around', 'turkey', 'rowed', 'thousand', 'mile', 'opposite', 'direction', 'volos', 'iolcos', 'georgia', 'tremendous', 'callouses', 'bore', 'witness', 'fact', 'pretty', 'useless', 'wind', 'reached', 'jason', 'destination', 'found', 'people', 'still', 'pan', 'gold', 'using', 'sheep', 'fleece', 'mountain', 'stream']"
"['still', 'nice', 'sunday', 'spend', 'mine', 'lazy', 'sleeping', 'reading', 'gaming']"
"['rule', 'mistake', 'learning', 'opportunity', 'unless', 'ignore', 'learning', 'continue', 'make', 'mistake', 'fault', 'one', 'el']"
"['grandma', 'parked', 'street', 'bobby', 'house', 'crept', 'noiselessly', 'hid', 'bush', 'front', 'walk', 'grandma', 'gave', 'nudge', 'right', 'santa', 'claus', 'whispered', 'get', 'going', 'took', 'deep', 'breath', 'dashed', 'front', 'door', 'threw', 'present', 'step', 'pounded', 'doorbell', 'flew', 'back', 'safety', 'bush', 'grandma', 'together', 'waited', 'breathlessly', 'darkness', 'front', 'door', 'open', 'finally', 'stood', 'bobby']"
"['officer', 'returned', 'microphone', 'said']"
"['decorate', 'tree', 'hold', 'special', 'meaning', 'invoke', 'memory', 'yuletide', 'past', 'perhaps', 'tradition', 'chanukah', 'kwanzaa', 'ramadan', 'treasured', 'symbol', 'memory', 'please', 'leave', 'comment', 'share']"
"['came', 'pas', 'telling', 'king', 'restored', 'dead', 'body', 'life', 'behold', 'woman', 'whose', 'son', 'restored', 'life', 'cried', 'king', 'house', 'land', 'gehazi', 'said', 'lord', 'king', 'woman', 'son', 'elisha', 'restored', 'life']"
"['beyond', 'cattail', 'ash', 'soot', 'cling', 'pond']"
"['activist', 'say', 'situation', 'changed', 'result', 'last', 'year', 'rally']"
"['ironically', 'appropriate', 'end', 'bill', 'main', 'content', 'definition', 'entity', 'definition', 'defined', 'includes', 'entity', 'individual', 'important', 'encourage', 'person', 'citizen', 'democratic', 'nation', 'read', 'law', 'legislation', 'affect', 'undoubtedly', 'may', 'first', 'text', 'legislation', 'ever', 'read', 'entire', 'life', 'important', 'begin', 'reading', 'text', 'let', 'government', 'spokesman', 'political', 'social', 'commentator', 'though', 'screen', 'text', 'tell', 'going', 'affect', 'going', 'affect', 'responsibility', 'citizen', 'know', 'going', 'affect', 'life', 'life', 'shall', 'come', 'internet', 'censorship']"
['eye']
"['made', 'easel', 'giftcard', 'change', 'card', 'made', 'around', 'box', 'toffifee', 'cost', 'poundland', 'removed', 'outer', 'sleeve', 'leaf', 'chocolate', 'still', 'protective', 'covering', 'used', 'sleeve', 'template', 'make', 'outer', 'wrapper', 'box', 'made', 'easel', 'card', 'size', 'box', 'attached', 'box', 'decorated', 'quite', 'easy', 'make', 'make', 'nice', 'cheap', 'thank', 'gift', 'paper', 'design', 'quite', 'plain', 'wanted', 'main', 'focus', 'image', 'sample', 'tv', 'giving', 'away', 'would', 'probably', 'make', 'matching', 'box', 'bother']"
"['second', 'song', 'litter', 'ear', 'blistering', 'insistent', 'shower', 'metallic', 'artillery', 'riff', 'picking', 'spotting', 'sens', 'like', 'hailstone', 'lull', 'lead', 'feisty', 'formidable', 'display', 'towering', 'riff', 'sharp', 'melodic', 'manipulation', 'track', 'pace', 'slightly', 'intimidates', 'sens', 'rhythm', 'wood', 'announce', 'fully', 'strong', 'inventive', 'prowess', 'drummer', 'bringing', 'adventurous', 'spine', 'song', 'never', 'break', 'lose', 'intelligent', 'skilful', 'control']"
"['ephesian', 'able', 'immeasurably', 'ask', 'imagine', 'according', 'power', 'work', 'within', 'u']"
"['bloom', 'every', 'year']"
"['wan', 'na', 'know', 'er', 'sure', 'involve', 'whole', 'lot', 'getting', 'anything', 'stuff', 'otherwise', 'well', 'cleaned', 'bit', 'place', 'needed', 'really', 'need', 'get', 'stuff']"
"['grew', 'moved', 'away', 'social', 'worker', 'madison', 'office', 'manager', 'church', 'organist', 'milwaukee', 'run', 'one', 'another', 'awhile', 'funeral', 'made', 'adulthood', 'safe', 'eagle', 'gypsy', 'threat', 'ickle', 'ockle', 'bush', 'think', 'warm', 'summer', 'night', 'firefly']"
"['winter', 'kind', 'snow', 'finally', 'began', 'friday', 'though', 'shoveled', 'step', 'deck', 'ramp', 'pathway', 'blanketed', 'six', 'inch', 'heavy', 'white', 'stuff', 'arm', 'muscle', 'turned', 'wobbly', 'mitten', 'stuck', 'frozen', 'shovel', 'despite', 'frigid', 'temp', 'head', 'hat', 'laden', 'sweat', 'felt', 'like', 'finished', 'exhaustive', 'gym', 'workout', 'like', 'said', 'gorgeous', 'winter', 'snow', 'rain', 'soon', 'swept', 'reduced', 'mass', 'inch', 'undulating', 'ice', 'yet', 'try', 'car', 'long', 'downhill', 'rink', 'call', 'driveway', 'walk', 'mailbox', 'yesterday', 'revealed', 'coyote', 'track', 'emerging', 'wood', 'drive', 'across', 'road', 'bello', 'feline', 'walking', 'companion', 'curiously', 'sniffed', 'track', 'looking', 'caution', 'suspect', 'coyote', 'walked', 'short', 'time', 'previous']"
"['home', 'heart']"
"['chase', 'fujoshi', 'men', 'bad']"
"['centenary', 'foundering', 'fresh', 'collective', 'consciousness', 'fact', 'latest', 'scenario', 'pelgrane', 'press', 'rpg', 'lovecraftian', 'investigative', 'horror', 'trail', 'cthulhu', 'nothing', 'le', 'written', 'adam', 'gauntlett', 'whose', 'previous', 'contribution', 'title', 'published', 'miskatonic', 'river', 'press', 'pagan', 'publishing', 'pelgrane', 'press', 'well', 'received', 'millionaire', 'special', 'set', 'rms', 'titanic', 'several', 'first', 'class', 'passenger', 'player', 'character', 'must', 'face', 'threat', 'already', 'aboard', 'luxurious', 'liner', 'whilst', 'player', 'know', 'face', 'certain', 'death', 'adventure', 'end']"
"['start', 'lower', 'gradually', 'work', 'way']"
"['matter', 'fictional', 'skeeter', 'writing', 'reportage', 'real', 'stockett', 'writing', 'fiction', 'murky', 'water']"
"['favorite', 'contestant', 'far', 'kellie', 'think', 'would', 'fast', 'friend']"
"['redone', 'excel', 'file', 'show', 'pattern', 'key', 'octave']"
"['access', 'acquaint', 'thursday', 'april']"
"['penalty', 'little', 'harsh', 'maybe', 'right', 'move', 'roger', 'goodell', 'absolutely']"
"['paid', 'last', 'month', 'mortgage', 'remember']"
"['bookstore', 'feeling', 'effect', 'ipads', 'nook', 'kindles', 'writer']"
"['hi', 'everyone', 'back', 'phoenix', 'spellbinder', 'dt', 'retreat', 'amazing', 'couple', 'photo', 'share', 'couple', 'day', 'first', 'card', 'share', 'recent', 'paper', 'craft', 'call', 'picked']"
"['sure', 'wanted', 'cover', 'today', 'even', 'going', 'cover', 'anything', 'finished', 'another', 'new', 'book', 'yet', 'read', 'anything', 'else', 'past', 'couple', 'day', 'sitting', 'drinking', 'cafe', 'mocha', 'made', 'new', 'espresso', 'machine', 'studying', 'worldbuilding', 'note', 'trogg', 'wizard', 'story', 'putting', 'figuring', 'rule', 'magic', 'wizard', 'backed', 'corner', 'start', 'explaining', 'thing', 'trogg', 'girl', 'allowed', 'learn', 'societal', 'law', 'regarding', 'magic', 'got', 'cursed', 'curse', 'thing', 'learned', 'overhearing', 'thing', 'exactly', 'reliable']"
"['light', 'color', 'never', 'perceived']"
"['coffee', 'road']"
"['describing', 'style', 'difficult', 'unique', 'touch', 'opinion', 'say', 'attention', 'detail', 'use', 'whimsy', 'color', 'incredible', 'visiting', 'blog', 'always', 'bring', 'smile', 'face']"
"['wanted', 'man', 'nothing', 'sweet', 'dream']"
"['excited', 'participating', 'year', 'giveaway', 'day', 'sew', 'mama', 'sew']"
"['affright', 'aspect', 'came']"
"['find', 'courage']"
"['may', 'noticed', 'mentioned', 'tip', 'fairly', 'simplistic', 'basic', 'even', 'remind', 'master', 'someone', 'basic', 'better', 'anyone', 'else']"
"['bad', 'copy', 'editing', 'hand', 'introduces', 'new', 'error', 'overlooking', 'existing', 'error', 'bad', 'copy', 'editing', 'cite', 'wikipedia', 'definitive', 'source', 'bad', 'copy', 'editing', 'betrays', 'cluelessness', 'author', 'tone', 'style', 'revealing', 'far', 'much', 'copy', 'editor', 'limitation', 'perhaps', 'failed', 'ambition', 'bad', 'copy', 'editing', 'painful', 'take', 'time', 'horribly', 'enervating', 'bad', 'copy', 'editing', 'cause', 'one', 'wear', 'pencil', 'writing', 'stet', 'stet', 'latin', 'let', 'stand', 'say', 'veto', 'correction', 'write', 'many', 'time', 'manuscript', 'begin', 'think', 'actually', 'latin', 'fuck']"
['sweat']
"['however', 'tank', 'driver', 'brijesh', 'kumar', 'jumped', 'safety', 'vehicle', 'emergency', 'window']"
"['love', 'los', 'angeles', 'time', 'food', 'section', 'always', 'yummy', 'recipe', 'story', 'review', 'spotlight', 'southern', 'cal', 'farmer', 'market', 'local', 'produce']"
"['much', 'anticipated', 'sex', 'city', 'movie', 'finally', 'opened', 'lot', 'promotion', 'press', 'one', 'might', 'expect', 'seen', 'yet', 'naturally', 'interested', 'look', 'feel', 'movie', 'based', 'movie', 'trailer', 'still', 'photography', 'floating', 'around', 'definitely', 'say', 'movie', 'filled', 'color', 'texture', 'tv', 'series', 'first', 'movie', 'clothes', 'one', 'seems', 'much', 'dare', 'say', 'surroundings', 'carrie', 'say', 'movie', 'cheating', 'fashion', 'furniture', 'music', 'ear', 'lot', 'blog', 'site', 'covering', 'interior', 'design', 'new', 'movie', 'including', 'lot', 'resource', 'post', 'link', 'site', 'bottom', 'however', 'thought', 'would', 'interesting', 'compare', 'evolution', 'interior', 'design', 'television', 'series', 'two', 'movie', 'since', 'much', 'creative', 'team', 'make', 'interesting', 'exercise', 'think']"
"['growing', 'socialized', 'girl', 'despite', 'yearning', 'inclination', 'opportunity', 'closed', 'excluded', 'always', 'made', 'wonder', 'woman', 'communicate', 'relate']"
"['district', 'police', 'chief', 'supt', 'mohd', 'hatta', 'mohd', 'zin', 'contacted', 'said', 'police', 'investigating', 'case', 'section', 'trafficking', 'act']"
"['given', 'huge', 'international', 'success', 'felt', 'necessary', 'read', 'stieg', 'larsson', 'book', 'girl', 'dragon', 'tattoo', 'better', 'expected', 'would', 'read', 'favorite', 'book', 'fall', 'reread', 'category']"
[]
"['sometimes', 'heart', 'filled', 'activity', 'plenty', 'dream', 'plenty', 'goal', 'give', 'god', 'crumb']"
"['sum', 'internet', 'necessary', 'learn', 'use', 'avoid', 'danger', 'usage', 'remember', 'source', 'information', 'way', 'search', 'serious', 'friendship']"
"['deft', 'flourish', 'tentacle', 'creature', 'slithered', 'back', 'inside', 'machine', 'machine', 'fell', 'together', 'old', 'shape', 'globule', 'slime', 'trailing', 'side', 'machine', 'began', 'recite', 'bland', 'voice', 'unexpected', 'item', 'bagging', 'area']"
"['receives', 'teaching', 'degree', 'doug', 'officially', 'recognized', 'teach', 'help', 'boost', 'confidence', 'spirit', 'child', 'special', 'need']"
"['hopscotch', 'great', 'childhood', 'game', 'may', 'great', 'rock', 'tosser', 'fun', 'really', 'count', 'hope', 'play', 'one', 'day']"
"['shazza', 'raced', 'friday', 'waving', 'christmas', 'card', 'really', 'cute', 'see', 'started', 'game', 'sarn', 'si', 'joining', 'eventually', 'mr', 'must', 'watching', 'sideline', 'disbelief', 'hopped', 'comment', 'comment', 'read', 'like', 'act', 'play', 'join', 'got', 'cupcake', 'swing', 'might', 'nibbled', 'one', 'left', 'hurry', 'hug', 'mr', 'never', 'dull', 'moment', 'playground']"
"['midnight', 'star', 'greeted', 'left', 'fort', 'trevor', 'pulled', 'close', 'rental', 'kissed', 'stop', 'meeting', 'like', 'whisper', 'tickled', 'ear']"
['pigmentation']
"['reportedly', 'added']"
"['wei', 'swore', 'bitterly', 'rarity', 'pla', 'general', 'protocol', 'demanded', 'general', 'stand', 'head', 'shoulder', 'troop', 'way', 'including', 'use', 'language', 'demonstration', 'emotion', 'reporting', 'soldier', 'pretended', 'heard']"
"['depiction', 'midland', 'industrial', 'england', 'character', 'lawrence', 'describes', 'strange', 'contradicting', 'hopelessness', 'progress', 'hard', 'ugly', 'landscape', 'brilliantly', 'father', 'yorkshire', 'helped', 'delve', 'commoner', 'slang', 'glossary', 'unfamiliar', 'point', 'supposed', 'hard', 'understand', 'alienate', 'oustiders']"
['think']
"['tom', 'dyche']"
"['answer', 'farthest', 'point', 'arriving', 'soon']"
"['man', 'lowered', 'bed', 'crowded', 'house', 'obvious', 'needed', 'able', 'walk', 'jesus', 'saw', 'deeper', 'needed', 'forgiveness', 'sin', 'way', 'mess', 'life', 'son', 'sin', 'took', 'bed', 'walked', 'healed', 'man', 'walked', 'head', 'held', 'high', 'new', 'story', 'full', 'possibility']"
"['poised', 'like', 'mud', 'grenade', 'blunt', 'head', 'farting']"
"['high', 'society']"
"['every', 'husband', 'andy', 'actually', 'finish', 'something', 'chronicle', 'start', 'stop', 'blog', 'view', 'along', 'way']"
"['easiest', 'way', 'explain', 'difference', 'sadness', 'depression', 'using', 'picture']"
"['action', 'comedy', 'get', 'smart', 'sends', 'control', 'agent', 'maxwell', 'smart', 'steve', 'carell', 'dangerous', 'important', 'mission', 'thwart', 'latest', 'plot', 'world', 'domination', 'evil', 'crime', 'syndicate', 'known', 'kaos']"
"['ever', 'able', 'feel', 'like', 'wretched', 'man', 'thing', 'done']"
"['sewing', 'project']"
"['second', 'attempt', 'really', 'wanted', 'use', 'amy', 'gorgeous', 'like', 'butta', 'corduroy', 'love', 'one', 'promise', 'wo', 'carry', 'corduroy', 'bag', 'wearing', 'corduroy', 'skirt', 'corduroy']"
"['something', 'like', 'second']"
"['another', 'beautiful', 'carolina', 'day', 'every', 'day', 'see', 'little', 'bit', 'green', 'tree', 'took', 'jack', 'outside', 'walker', 'kept', 'going', 'grass', 'getting', 'stuck', 'house', 'though', 'little', 'foot', 'fly', 'figure', 'steer', 'trouble']"
"['wisconsin', 'emergency', 'management', 'readywisconsin', 'national', 'weather', 'service', 'planned', 'series', 'special', 'effort', 'promote', 'storm', 'safety', 'including']"
"['granddaughter', 'offered', 'walked', 'room']"
"['translation', 'dr', 'eyescope', 'taken', 'grain', 'salt']"
"['though', 'set', 'create', 'total', 'false', 'persona', 'exaggerate', 'make', 'appealing', 'acceptable']"
"['resonated', 'emphasizes', 'must', 'stay', 'true', 'value', 'time', 'many', 'starting', 'career', 'hope', 'use', 'guideline', 'rest', 'never', 'late', 'make', 'change']"
"['god', 'make', 'happy', 'never', 'alone', 'nothing', 'ever', 'impossible']"
"['family', 'finally', 'home', 'finally', 'relax', 'plan', 'vacation', 'tell', 'wo', 'calling']"
"['away', 'desk', 'much', 'temptation', 'reach', 'talk', 'fellow', 'employee', 'feel', 'somehow', 'peculiar', 'pretend', 'neighbor', 'ignoring', 'five', 'hour', 'straight', 'deserve', 'least', 'nod', 'head', 'pas', 'hall', 'unless', 'brain', 'rattle', 'loose', 'inside', 'skull', 'still', 'make', 'silent', 'encounter']"
"['protester', 'started', 'fourth', 'indefinite', 'hunger', 'strike', 'idinthakarai', 'lourde', 'matha', 'church', 'ground', 'tuesday', 'afternoon', 'twenty', 'five', 'villager', 'representing', 'four', 'village', 'gone', 'indefinite', 'hunger', 'strike', 'may', 'onwards', 'woman', 'also', 'join', 'protest', 'according', 'dr', 'sp', 'udayakumar', 'convener', 'people', 'movement', 'nuclear', 'energy', 'pmane', 'people', 'affected', 'village', 'decided', 'relaunch', 'agitation', 'commissioning', 'nuclear', 'plant', 'koodankulam']"
"['yes', 'stern', 'young', 'inadvertently', 'abstract', 'head', 'cover', 'orange', 'look', 'suspiciously', 'like', 'favorite', 'emperor', 'maximin', 'daia', 'galerius', 'hard', 'tell', 'inadvertent', 'abstraction', 'plain', 'incompetent', 'sculptor', 'best', 'say', 'guess', 'emperor', 'turning', 'idea', 'emperor', 'sculpture', 'merely', 'following', 'abstract', 'cultural', 'drift']"
"['long', 'ago', 'mattie', 'realized', 'perk', 'come', 'advanced', 'living', 'sort', 'tiny', 'time', 'pinching', 'money', 'saving', 'discount', 'theater', 'early', 'bird', 'special', 'course', 'preferred', 'seating', 'bus', 'mattie', 'greatest', 'perk', 'money', 'time', 'limited', 'resource', 'age', 'appreciated', 'price', 'ticket', 'hound', 'hour', 'boredom', 'made', 'time', 'craw', 'point', 'nearing', 'immortality', 'young', 'feel', 'natural', 'repulsion', 'toward', 'elderly', 'civic', 'example', 'good', 'deed', 'used', 'young', 'tend', 'leave', 'old', 'task', 'getting', 'older', 'time', 'kindly', 'patented', 'smile', 'assistance', 'explained', 'special', 'need', 'child', 'requiring', 'front', 'perhaps', 'would', 'mind', 'sitting', 'closer', 'middle', 'accidental', 'slip', 'slight', 'mumble']"
"['say', 'believe', 'liberty', 'justice', 'give', 'u', 'right', 'say', 'idea', 'liberty', 'justice', 'legitimate', 'one', 'experience', 'iraq', 'afghanistan', 'serve', 'harsh', 'reminder', 'u', 'carrying', 'idea', 'liberty', 'justice', 'require', 'mature', 'understanding', 'western', 'concept', 'rule', 'law', 'men', 'maturity', 'neither', 'society', 'yet', 'enjoys']"
"['instead', 'went', 'hall', 'sprawled', 'floor', 'helping', 'widespread', 'rumor', 'stage', 'five', 'clinger', 'need', 'drug', 'parent', 'move', 'california', 'actually', 'like', 'movie', 'holy', 'shit', 'pauly', 'shore', 'reference']"
"['science', 'deal', 'mainly', 'fact']"
"['granted', 'real', 'people', 'still']"
